Order_ID,Product,Category,Salesperson,Region,Units_Sold,Unit_Price,Total_Sales,Order_Date,Customer_ID
1366,Tablet,Electronics,Nathaniel Crosby,East,13,338.49,4400.37,2024-02-02,eb1c8df2-2231-48ee-95f3-3f900be0c27b
1367,Printer,Electronics,Anna White MD,West,12,73.77,885.24,2023-08-20,7703adbb-986f-4fcd-81f8-c078a2df9bfd
1368,Mouse,Accessories,Adrian Allen,East,15,1754.89,26323.35,2023-09-06,0deb71c9-0443-43c0-874f-aac538ecf939
1369,Smartphone,Electronics,Mary Coleman,West,14,1617.19,22640.66,2024-03-26,9295050b-44a5-4bd5-a36f-cc4dbdc20cea
1370,Keyboard,Accessories,Jerry Martin,West,14,322.16,4510.24,2024-11-26,8627e58c-990c-46f6-a4a3-d5e6327684df
1371,Smartphone,Electronics,Michael Morales,South,10,975.5,9755.0,2024-02-25,050ee2a6-ae09-4b3b-bdea-7a5d8f62b2b0
1372,Tablet,Electronics,Lisa Kirk,North,19,1524.42,28963.98,2023-05-17,255f270d-264d-4dab-bfe3-5c5382f13eeb
1373,Smartphone,Electronics,John Montoya,West,9,858.3,7724.7,2024-11-18,67b15914-7c47-4172-a53f-1697b85bf738
1374,Tablet,Electronics,Robert Johnson,South,7,412.71,2888.97,2025-02-06,52fb8583-44ee-42e8-8cb9-5ce30379c604
1375,Printer,Electronics,Margaret Wilson,West,2,1654.46,3308.92,2024-12-14,9c57e561-bb81-4df1-b426-c1b2c8e2b4ba
1376,Keyboard,Accessories,John Lamb,East,16,1140.6,18249.6,2024-11-06,c83167da-7260-48f8-bf21-5564ff686cf9
1377,Camera,Electronics,Pamela Miranda,North,1,350.35,350.35,2023-10-16,12eed4ee-94a4-4679-96a8-6e3a56e72823
1378,Keyboard,Accessories,Dr. Tracy Ritter,West,4,1324.94,5299.76,2025-04-28,7be21c2f-0930-41b0-9f63-3078d5b58259
1379,Keyboard,Accessories,Tammy Klein,South,16,1818.25,29092.0,2025-04-01,e05342fe-8f56-4ad4-a57b-e84254407f6b
1380,Monitor,Electronics,Tracy Hodge,North,9,1011.45,9103.05,2023-07-01,19660e76-e71c-4872-9ff4-1a5888c0d6c7
1381,Smartphone,Electronics,Lucas Li,East,19,986.95,18752.05,2025-02-21,dd6f85c7-c453-4868-a034-e87c5d18ee62
1382,Printer,Electronics,Andrew King,West,4,777.74,3110.96,2024-12-28,12428ecf-bbfd-4e26-9e2b-b6e64439d9d3
1383,Laptop,Electronics,Andrew King,South,19,164.1,3117.9,2024-07-07,ff7d0d7e-280b-4fec-b36f-0636db3493cc
1384,Mouse,Accessories,Robert Johnson,South,12,368.45,4421.4,2025-04-05,c190c01c-5bc4-480f-8ffb-8f198992c121
1385,Keyboard,Accessories,Anna White MD,West,12,144.99,1739.88,2024-12-10,caccf1fa-69e7-43bc-a943-073b94ecfc86
1386,Keyboard,Accessories,Ryan Hodge,North,17,427.94,7274.98,2025-01-27,0393099b-7f1a-4a16-abd7-a8e7396610c6
1387,Headphones,Accessories,Jeffrey Bailey,North,20,1517.63,30352.6,2023-10-27,07886c84-36f3-4b91-b780-e9fbe963392c
1388,Tablet,Electronics,Cindy Jordan,East,10,579.34,5793.4,2023-10-25,b4a3c43b-324d-44ea-a9d0-9b7a71c3283e
1389,Mouse,Accessories,Angela Gutierrez,East,5,75.15,375.75,2023-12-02,abfb2b37-10b6-45f0-998c-c20e0a885d17
1390,Tablet,Electronics,Margaret Wilson,East,16,853.39,13654.24,2023-05-20,09085442-9624-424b-9b35-4012664fdb11
1391,Headphones,Accessories,Angela Gutierrez,South,5,1031.6,5158.0,2025-03-13,dc2eb971-0781-45c3-87d1-882cb4f8ad8c
1392,Monitor,Electronics,Jennifer Wilson,North,14,947.96,13271.44,2024-02-14,e0a3a6b3-a2a5-4035-b698-33c16958f21d
1393,Smartphone,Electronics,Samantha Smith,South,1,985.06,985.06,2024-07-10,dbaea035-7481-4d79-be08-462105b4c3b6
1394,Keyboard,Accessories,James Noble,East,5,1643.23,8216.15,2024-02-24,0ddaceb3-f24d-41a8-a47c-7dce65a2c843
1395,Tablet,Electronics,Jeffrey Bailey,East,6,1434.3,8605.8,2025-04-14,5cdf4445-cc99-469d-8a3e-9ce444ffba82
1396,Laptop,Electronics,Ashley Thomas,North,8,300.99,2407.92,2023-10-21,2f607579-3bf5-465c-80cb-dd63fd4eb567
1397,Headphones,Accessories,James Noble,South,10,294.42,2944.2,2025-01-08,40e735dc-2816-4e28-8809-831a61e9b2a1
1398,Headphones,Accessories,Ryan Hill,West,4,201.58,806.32,2024-11-09,52cac31b-14f6-4ee8-bdf2-a4a838011d3a
1399,Camera,Electronics,Jeffrey Bailey,West,2,432.88,865.76,2025-04-07,f2f15da9-0421-41c2-84d2-c2c51d02efe2
1400,Laptop,Electronics,Antonio Ellis,North,16,281.9,4510.4,2023-12-30,3755b0b1-6289-49c2-8238-69f469204bb2
1401,Keyboard,Accessories,Lance Chavez,North,10,1351.79,13517.9,2025-04-16,2236995a-7450-437d-bdad-a43c064b09ef
1402,Smartphone,Electronics,Samantha Smith,South,19,1807.29,34338.51,2024-01-15,aa9db31f-a148-42a5-be1a-d828dcaa23af
1403,Headphones,Accessories,Antonio Ellis,East,1,227.02,227.02,2024-11-22,8bb34ba7-3ae0-4acb-b540-0aeacb12d6a2
1404,Keyboard,Accessories,John Lamb,East,12,363.09,4357.08,2024-06-17,7f6f0885-9fd5-46eb-86a8-8b4f9262b239
1405,Tablet,Electronics,Amber Nixon,South,17,1161.96,19753.32,2024-01-02,f305ff4c-4c89-436d-8d99-81bdb106ce97
1406,Smartphone,Electronics,John Lamb,North,17,473.15,8043.55,2024-11-05,f72afbfe-6c09-4473-b223-ccd2b6d5e396
1407,Monitor,Electronics,Margaret Wilson,South,18,58.44,1051.92,2024-07-24,483088ea-ea07-43bf-96b9-1ed47297974f
1408,Smartphone,Electronics,Mary Coleman,West,12,1411.36,16936.32,2023-12-17,7778b7ce-b957-43c1-871d-7965a1cd4e50
1409,Headphones,Accessories,Anna Robertson,North,6,1677.75,10066.5,2023-06-12,e371b025-e425-4a5e-801c-c674a20b66d0
1410,Printer,Electronics,Elizabeth Hill,South,17,493.73,8393.41,2024-07-22,b5784591-fed7-407a-b012-f41a12cb5f76
1411,Smartphone,Electronics,Jeffrey Bailey,East,4,958.51,3834.04,2025-02-11,3a3c1a3c-e14e-4fb7-b447-2f4d1fd58a91
1412,Tablet,Electronics,Amanda Mueller,West,12,1424.23,17090.76,2023-12-09,f81ab2ef-155b-47c2-944e-693dfddced80
1413,Tablet,Electronics,Seth Howell,North,3,689.83,2069.49,2024-03-25,ffc2ed6e-9d3d-4561-acac-c3f258a3dad8
1414,Smartphone,Electronics,Jeremy Clements,East,15,1220.76,18311.4,2023-05-05,fa4f7d8c-6bfb-46a9-b6f6-2ff0109bc6f1
1415,Keyboard,Accessories,Anthony Stevens,West,8,1130.14,9041.12,2023-10-31,d3cc2dd7-7143-4953-b65b-13754102ee04
1416,Keyboard,Accessories,Elizabeth Hill,South,3,1794.77,5384.31,2024-01-15,1ef76510-0612-4b53-b3d0-b928ace113c0
1417,Camera,Electronics,Anthony Stevens,East,6,74.93,449.58,2025-02-07,911af470-4b48-4450-a591-e310235cc770
1418,Camera,Electronics,Anthony Stevens,North,13,904.21,11754.73,2023-10-16,351d1608-0c4f-4e6f-89f1-b60f789cba6f
1419,Smartphone,Electronics,Samantha Smith,South,13,831.22,10805.86,2023-10-08,07809a44-b4e7-42f5-91cb-afc5f869b15d
1420,Smartphone,Electronics,Ashley Thomas,South,3,759.23,2277.69,2023-11-26,fcb94e10-7193-4dbe-bec2-86f2fc1cf9a8
1421,Monitor,Electronics,Lisa Kirk,South,20,1695.86,33917.2,2025-02-04,04069d4e-7329-4cc4-bab7-a40ac4cb51e2
1422,Printer,Electronics,Samantha Smith,South,14,1464.14,20497.96,2025-01-07,2d431665-f6db-48ff-88e2-7129d7dc06a3
1423,Keyboard,Accessories,Jeffrey Bailey,East,13,744.39,9677.07,2024-08-05,af09a4f1-2170-497a-a78b-838db947cbca
1424,Printer,Electronics,Lisa Bennett,East,5,1547.6,7738.0,2024-10-22,2a3fc4ce-1217-4cec-b0fd-00137addc8e8
1425,Smartphone,Electronics,Samantha Smith,East,16,1019.68,16314.88,2023-06-18,694798a1-79c8-4674-9283-5d4153d1bc64
1426,Headphones,Accessories,Tracy Hodge,North,2,1669.11,3338.22,2024-03-21,3b5b7d6e-fc4e-459b-b126-d5a4f94423b9
1427,Camera,Electronics,Anthony Stevens,North,6,796.13,4776.78,2024-08-07,8ad31d6c-a2d7-409c-bdda-be2db70c4b4c
1428,Mouse,Accessories,Michael Morales,East,20,1265.3,25306.0,2024-01-26,20b3f05a-3d24-4290-8d86-e0451955f9d0
1429,Smartphone,Electronics,Antonio Ellis,West,15,443.77,6656.55,2024-04-04,81ef9142-a813-42db-af48-c94019f1eda1
1430,Camera,Electronics,Lisa Bennett,East,18,720.05,12960.9,2024-03-20,8698cc35-3de9-471e-a712-217bf49df70b
1431,Tablet,Electronics,David Thornton,North,2,1981.89,3963.78,2023-09-30,21d02a95-6115-440a-b1d8-2493eb910b38
1432,Smartphone,Electronics,Jeremy Clements,West,11,1713.1,18844.1,2023-06-06,bde3922d-1f16-4004-b11c-0781a058963a
1433,Camera,Electronics,Robert Johnson,North,2,394.89,789.78,2023-05-19,66b5e696-d2f5-4f5f-980f-dd655ac5c15b
1434,Keyboard,Accessories,Kathryn Clark,South,16,889.83,14237.28,2023-07-29,a109aea7-a548-41a6-baf2-4c8d79018473
1435,Keyboard,Accessories,Kathryn Clark,West,16,1539.82,24637.12,2024-01-04,2bba67c5-f30e-4a53-8e01-a8ca417b282b
1436,Camera,Electronics,Antonio Ellis,West,16,1146.4,18342.4,2023-08-02,4e5a6dcc-f15f-4f95-965e-9150ed40d10d
1437,Headphones,Accessories,Taylor Hill,North,13,563.61,7326.93,2023-10-07,1a5283da-e5a4-4bac-9f54-d9c4539ea327
1438,Printer,Electronics,Jack Perry,East,10,674.94,6749.4,2023-06-17,a1966e51-b93f-4f2d-991e-bcf061553116
1439,Laptop,Electronics,John Lamb,North,5,1682.02,8410.1,2024-02-24,597b3ae9-4a3c-4d63-ae5b-7480cd71e3c8
1440,Mouse,Accessories,Ashley Thomas,North,11,792.12,8713.32,2025-01-06,b408d5ef-ab34-45dc-8179-8d9d2f2b88fb
1441,Printer,Electronics,Adrian Allen,East,14,734.98,10289.72,2024-12-15,180c8c52-28bf-4323-8e06-fbb982939183
1442,Monitor,Electronics,Marc Downs,South,10,1205.44,12054.4,2024-03-09,1971d770-469d-4175-a106-170b06777d14
1443,Smartphone,Electronics,Amanda Alvarez,North,11,381.07,4191.77,2025-03-17,8b181242-ecfa-452b-8025-e616dbd61e15
1444,Tablet,Electronics,Cindy Jordan,North,15,1332.65,19989.75,2024-02-12,f6896d43-3774-4228-aa03-143e46fcf1d1
1445,Printer,Electronics,John Ball,West,9,89.78,808.02,2023-05-11,5a8b8b33-fdef-47a2-8040-6ddfb42b218d
1446,Camera,Electronics,John Lamb,North,11,786.59,8652.49,2023-07-15,ef891e88-380d-49fb-ad75-5ddcd778d094
1447,Printer,Electronics,Cindy Jordan,North,16,245.11,3921.76,2023-06-19,19d1abb1-7106-40bd-9f59-21f5535a5683
1448,Monitor,Electronics,Lisa Kirk,West,17,1632.34,27749.78,2023-07-05,aaff4349-aa35-4138-8472-ca6c21e6f70c
1449,Mouse,Accessories,Jerry Martin,East,12,1940.38,23284.56,2024-04-16,3aa3dcef-2e48-4030-8b1b-b5938e4c6dac
1450,Monitor,Electronics,Lisa Bennett,North,18,467.46,8414.28,2024-07-10,6fcd40de-9223-499d-b7c0-dca9080a5428
1451,Keyboard,Accessories,Nathaniel Crosby,East,19,833.95,15845.05,2025-04-05,56b10c2c-738f-4d27-81ba-0bf985b514d0
1452,Monitor,Electronics,Jack Perry,North,19,234.73,4459.87,2024-06-18,3d07c7ab-954c-44e1-ab04-7f95616a9085
1453,Mouse,Accessories,Benjamin Heath,North,19,1612.31,30633.89,2023-12-09,d7d174a0-20cf-48c4-a170-1913e11748bd
1454,Camera,Electronics,Elizabeth Hill,South,12,1601.52,19218.24,2024-03-27,0afe54ae-b2bb-4687-826d-017721bc275b
1455,Keyboard,Accessories,Taylor Hill,East,14,1343.74,18812.36,2025-04-21,ac075e34-9c6d-4444-89e1-c748a8d783ae
1456,Mouse,Accessories,Megan Hopkins,West,13,539.97,7019.61,2024-10-17,62e54cbc-695b-40bc-adbc-f3cf427afe6c
1457,Tablet,Electronics,Robert Johnson,South,1,1274.3,1274.3,2023-11-29,3d79073d-d1b5-4610-9f7a-64fac31a745e
1458,Tablet,Electronics,Mrs. Heather Kim DVM,West,7,1338.57,9369.99,2024-09-05,1ca2ec60-bae5-40d8-9cdc-68b1fc771405
1459,Camera,Electronics,Benjamin Heath,West,19,1466.9,27871.1,2024-11-04,b733d844-4f5f-4fa0-bf6d-9b6fb136ab80
1460,Laptop,Electronics,Ryan Hodge,South,12,951.85,11422.2,2024-04-12,b002c13c-8395-498a-9b55-06c25b23b53a
1461,Monitor,Electronics,Michael Morales,East,14,850.01,11900.14,2024-07-07,2eb1b8b4-6bd6-46ba-825a-e9d12adba80c
1462,Smartphone,Electronics,Dr. Tracy Ritter,South,14,570.52,7987.28,2024-08-13,ec7a4119-4771-44b8-b2bf-e4a9630124ba
1463,Keyboard,Accessories,Stephanie Munoz,South,9,1389.37,12504.33,2023-12-21,2523922b-4e85-4bf0-bcc4-9ea61f0fd881
1464,Monitor,Electronics,Jason Barrera,South,4,342.43,1369.72,2024-07-11,25e038f7-88e4-415b-94a9-1c55ee9a7f36
1465,Laptop,Electronics,Marc Downs,East,15,996.5,14947.5,2023-12-16,84116c5f-000b-43d1-a768-09ba8ab390cd
1466,Printer,Electronics,Elizabeth Hill,North,7,360.75,2525.25,2023-06-14,09e6f77f-828f-428f-9bc5-dd156bc0823a
1467,Headphones,Accessories,Tracy Hodge,East,9,1334.41,12009.69,2025-02-26,b74e4ef9-e41c-4f8a-933b-b1a6cb8ca10b
1468,Headphones,Accessories,Stephanie Munoz,North,16,1575.36,25205.76,2025-01-11,f6afbc8d-4f99-4023-83fa-a208ed0bc3d2
1469,Laptop,Electronics,Ryan Hill,East,20,631.06,12621.2,2024-02-05,61120c94-d26c-4a15-bb74-33d27a64efbf
1470,Smartphone,Electronics,Tammy Klein,East,3,823.95,2471.85,2024-12-31,a47d32e8-614c-44a4-a0ac-0048aa4f6af5
1471,Headphones,Accessories,Marc Downs,North,19,1482.24,28162.56,2024-06-23,fbbbf78a-cd41-40ee-a0fc-0516dfcec62e
1472,Smartphone,Electronics,Ryan Hodge,East,16,1774.9,28398.4,2024-02-27,0b507fda-87f0-409b-9499-d95f9427b551
1473,Monitor,Electronics,Lucas Li,North,11,692.11,7613.21,2023-05-26,be81a8f3-22aa-4279-9f8b-55633b11b02a
1474,Printer,Electronics,Ashley Thomas,South,14,475.12,6651.68,2023-06-01,685532a2-f60c-4c39-aa9d-3a05a7f9118c
1475,Smartphone,Electronics,Mrs. Heather Kim DVM,South,9,906.98,8162.82,2023-08-08,f29ad549-069c-40ad-8533-b38b1b57b0b5
1476,Keyboard,Accessories,John Lamb,North,16,1090.27,17444.32,2025-01-16,ebacee1b-d184-4581-a67d-bf84124c5200
1477,Smartphone,Electronics,Cindy Jordan,West,16,1381.34,22101.44,2023-12-18,6f3f51ae-7835-4995-832a-e47ed91f8c23
1478,Keyboard,Accessories,Michael Morales,East,16,1445.56,23128.96,2025-01-06,ccbe91cb-ac7d-4fb7-bebe-a5b568d5d90a
1479,Keyboard,Accessories,Tracy Hodge,North,2,1396.83,2793.66,2025-02-22,9bd2a7b1-3ea7-48c0-a177-cfd08b4d305e
1480,Monitor,Electronics,Andrew King,West,10,1295.95,12959.5,2024-06-23,fce7edfd-39b5-4818-8735-4277a68f823f
1481,Mouse,Accessories,Anthony Stevens,North,18,1740.56,31330.08,2023-05-11,17c8151a-f446-4a9b-b386-de18a7d7bd26
1482,Camera,Electronics,Jeremy Clements,North,13,1858.64,24162.32,2025-01-09,6532ed26-8dbd-4265-94dd-242a08a5e4c6
1483,Keyboard,Accessories,Amanda Alvarez,North,8,629.97,5039.76,2024-11-13,93100d73-ef0f-4065-9a3f-c33b5561b705
1484,Headphones,Accessories,Anna Robertson,East,14,1589.17,22248.38,2024-09-26,e7defdf8-15c8-45ad-a4f0-6bec8b0a8775
1485,Keyboard,Accessories,Ryan Hill,West,16,1487.04,23792.64,2024-02-14,a47d820a-33ce-4962-b3df-67428e45bca8
1486,Mouse,Accessories,Kathryn Clark,West,4,1657.58,6630.32,2024-01-09,a08433a8-3620-47bf-a2ab-9c48c0916122
1487,Keyboard,Accessories,Taylor Hill,North,12,870.7,10448.4,2024-08-21,8e357fb3-fbf4-41d2-8b39-727e7e47be00
1488,Tablet,Electronics,Ashley Thomas,East,15,1405.66,21084.9,2024-04-24,65c93b59-ea39-4d24-850a-95b00a438441
1489,Laptop,Electronics,Stephanie Munoz,South,15,1592.49,23887.35,2024-07-29,263c6a34-61f9-402e-a5a1-6fa2053cba39
1490,Headphones,Accessories,John Montoya,West,7,1275.18,8926.26,2023-08-03,9f922720-c8d4-4b86-a3f5-1ceedb580775
1491,Mouse,Accessories,John Ball,North,4,357.75,1431.0,2025-04-02,707d6a50-2134-404f-8f45-242266ecb172
1492,Tablet,Electronics,Kathryn Clark,South,20,1387.22,27744.4,2024-04-13,dfc0d259-b684-481a-bd74-146aae4c68fd
1493,Mouse,Accessories,Anna Robertson,West,5,558.33,2791.65,2024-01-19,9c7729c9-3554-49b9-bea7-bbfb41a39fb9
1494,Mouse,Accessories,Margaret Wilson,South,3,858.27,2574.81,2024-01-07,b7b6460d-b683-43fb-9e74-df6c0b95404d
1495,Headphones,Accessories,Jason Barrera,West,19,487.75,9267.25,2023-09-05,ee23fe23-c060-4060-a4b5-7864d178baa5
1496,Laptop,Electronics,Jennifer Wilson,South,3,1949.55,5848.65,2023-10-01,cd30a84a-deef-4c83-9aa6-ac817f6ca15b
1497,Monitor,Electronics,Andrew King,South,2,832.02,1664.04,2024-04-26,4a81dc32-92de-4e82-8e0b-430867b45bb0
1498,Printer,Electronics,Lucas Li,East,5,223.67,1118.35,2023-11-26,d4532cc6-d4e0-4408-8882-6bf5819def44
1499,Mouse,Accessories,Jerry Martin,North,1,1451.24,1451.24,2023-08-02,35e310cd-4e7a-495d-9d59-a63ea100f63f
1500,Printer,Electronics,Amber Nixon,West,16,281.1,4497.6,2025-01-26,543d867a-1ebf-499a-a4b7-99b50ea5fbfa
1501,Monitor,Electronics,Megan Hopkins,East,10,1505.56,15055.6,2023-07-05,f21cb436-cc34-4a36-a037-314f0b405d95
1502,Printer,Electronics,Amanda Mueller,West,7,1220.16,8541.12,2024-06-12,95db9fe7-ebd2-47fc-8126-23d10ebcf6be
1503,Keyboard,Accessories,Seth Howell,South,14,401.72,5624.08,2023-05-12,378a0671-b40d-4879-b92b-b952b8dc48b5
1504,Headphones,Accessories,Tracy Hodge,East,9,509.2,4582.8,2024-03-29,a3aff904-d175-46f2-9b47-7e2bf7a0139b
1505,Camera,Electronics,Marc Downs,East,19,1384.32,26302.08,2024-08-24,0e3f093a-d90f-4c14-b614-a834207eca88
1506,Camera,Electronics,Ryan Hill,North,16,309.75,4956.0,2024-02-13,a4464fa2-33a4-401c-8853-bf0a75b081e8
1507,Mouse,Accessories,James Noble,West,7,1441.01,10087.07,2024-08-07,17135e5d-c9ec-44b9-8143-9c6a752b9e86
1508,Printer,Electronics,Ashley Thomas,East,3,235.79,707.37,2023-05-21,0e522996-b877-4ff1-8d62-9ec53382ac93
1509,Laptop,Electronics,Nathaniel Crosby,East,8,968.32,7746.56,2025-01-22,ba7e2322-d74b-4dae-9153-8f0c79b7de6d
1510,Mouse,Accessories,Lucas Li,North,1,544.63,544.63,2025-01-07,56231e22-d5a6-46dc-99ad-5829ef60a1c2
1511,Printer,Electronics,Amanda Alvarez,West,12,307.86,3694.32,2024-02-06,1cb3f038-130a-4617-ab72-2ddafa7a6533
1512,Tablet,Electronics,Lance Chavez,South,9,381.24,3431.16,2024-09-17,a94ed3e7-3fef-4772-ba3d-345bd3f19479
1513,Camera,Electronics,Lisa Kirk,West,5,224.81,1124.05,2024-02-23,01382cfe-b2c7-483d-9b0d-1e06133f5011
1514,Tablet,Electronics,Elizabeth Hill,South,9,277.84,2500.56,2023-06-01,05bcb121-6502-498d-8902-023ad063468f
1515,Laptop,Electronics,Amanda Mueller,West,9,1508.26,13574.34,2024-02-03,c677dd62-83bb-4f26-bb44-ece232f9c593
1516,Printer,Electronics,Margaret Wilson,East,20,1667.7,33354.0,2024-11-10,59db4dae-35a8-4bd6-84d4-d92db9276a45
1517,Keyboard,Accessories,Ryan Hodge,East,14,1790.71,25069.94,2025-04-13,44e3ea97-c352-47eb-be86-99647e46b4fc
1518,Mouse,Accessories,Ashley Thomas,West,5,1133.57,5667.85,2024-11-25,62f6516d-bb37-458a-9b8e-0c40d093c0b8
1519,Camera,Electronics,Nathaniel Crosby,South,5,156.41,782.05,2024-01-22,11d65743-b38f-43c2-bc86-f98b677dfd6d
1520,Headphones,Accessories,Lance Chavez,West,9,368.93,3320.37,2023-07-24,b45963f4-ebfa-4735-bbd9-f107e73e5d17
1521,Camera,Electronics,Elizabeth Hill,North,16,129.54,2072.64,2024-12-21,957567c8-89a3-4578-b48c-d659f5ee5a46
1522,Mouse,Accessories,Kathryn Clark,West,15,1011.33,15169.95,2023-08-24,47086789-6ea1-4a5d-8b89-11896b403882
1523,Headphones,Accessories,Samantha Smith,East,3,447.28,1341.84,2024-09-13,31ecbe9d-b869-428a-a53e-20c103fc63e5
1524,Keyboard,Accessories,Mrs. Heather Kim DVM,South,17,1654.01,28118.17,2024-10-13,02d47437-75e0-4fbf-b042-3bdad2715ede
1525,Monitor,Electronics,John Lamb,North,17,1545.35,26270.95,2023-06-13,3603ee0e-3777-4f83-b8a6-f452d9ed60d2
1526,Headphones,Accessories,Tammy Klein,North,8,1548.09,12384.72,2024-05-10,7f8b6f54-e5fa-412b-a712-28a58155c3ba
1527,Smartphone,Electronics,Lisa Kirk,North,10,1378.56,13785.6,2023-06-22,b4b01ed3-9964-483b-9adf-c9bb1eb596e1
1528,Smartphone,Electronics,Jason Barrera,East,19,1861.84,35374.96,2024-12-18,6895a50a-6fe9-4bf0-8e8b-ba93b2ad5ba3
1529,Smartphone,Electronics,Cindy Jordan,South,1,208.07,208.07,2023-04-29,ccd41179-eb60-4e74-8ef6-99a8ceda8091
1530,Camera,Electronics,Robert Johnson,East,20,1333.11,26662.2,2023-09-16,1d3fcd98-5894-4e05-9d36-d8ab0fad922c
1531,Mouse,Accessories,Lance Chavez,West,11,1897.47,20872.17,2023-06-08,4803d571-4de5-492b-861e-5b062abbf61a
1532,Headphones,Accessories,Mary Coleman,North,10,680.18,6801.8,2024-12-03,401a9f7c-4609-4359-b783-99e2c41c1f0a
1533,Laptop,Electronics,Ashley Thomas,North,18,1906.21,34311.78,2024-04-25,b4f509f9-9efe-4895-ad0e-2ccffe91a629
1534,Printer,Electronics,Ryan Hill,West,9,397.12,3574.08,2023-07-21,8674b1cc-6a30-47a9-aa4e-7fb1b4c79f93
1535,Printer,Electronics,Ryan Hill,North,7,367.73,2574.11,2023-08-28,073b737f-1bbc-4207-8582-8ad9dad40b4c
1536,Printer,Electronics,Margaret Wilson,South,4,632.17,2528.68,2023-12-17,eed48c70-bb9d-4d7b-9e59-1d16f7db1d63
1537,Printer,Electronics,Ashley Thomas,East,20,306.01,6120.2,2024-08-16,0c0e37b9-0aae-4276-862a-206c2e310095
1538,Smartphone,Electronics,Anna White MD,South,16,918.61,14697.76,2025-03-15,a54c1ece-7594-4573-8392-7ba271258ae4
1539,Printer,Electronics,Jeffrey Davis,East,19,1220.66,23192.54,2024-03-17,632901de-4cb8-4998-9ceb-31859af2b505
1540,Smartphone,Electronics,Jeffrey Bailey,West,12,1247.04,14964.48,2024-12-05,4e44b928-2f3e-45e6-87f7-df97930821c9
1541,Printer,Electronics,Dr. Tracy Ritter,West,3,128.85,386.55,2025-03-11,f34ea193-4cb7-4271-b2b8-04160c6bfedb
1542,Mouse,Accessories,Robert Johnson,South,5,1864.8,9324.0,2024-08-09,d47fe098-3c52-4554-95a1-54f24f29c35b
1543,Tablet,Electronics,Dr. Tracy Ritter,North,10,963.03,9630.3,2025-03-14,13c95ee5-6c99-4a00-9752-f919f75a55c2
1544,Smartphone,Electronics,Jeffrey Davis,East,5,1969.16,9845.8,2025-01-01,acd94a86-b9f9-49c3-b81b-5c546c974061
1545,Keyboard,Accessories,Marc Downs,West,10,1158.64,11586.4,2024-06-15,8ec40c6f-f4dc-4664-8f94-a603ca5a1e47
1546,Tablet,Electronics,Kevin Farley,North,17,259.88,4417.96,2025-01-20,74299c02-8cea-4dc4-bcc6-dd53b659b08e
1547,Printer,Electronics,Tammy Klein,North,15,1338.67,20080.05,2023-06-03,5cf2249e-cb0b-4401-a067-92714bbf8d03
1548,Keyboard,Accessories,Adrian Allen,East,19,209.45,3979.55,2023-08-12,45be6d49-4da3-4056-8d3a-ab4c0eb4e136
1549,Tablet,Electronics,Tracy Hodge,North,15,400.13,6001.95,2023-07-05,4a757a7a-0037-4f3a-b57c-ba2c0655a162
1550,Headphones,Accessories,Jason Barrera,North,3,861.69,2585.07,2024-07-01,292eb20f-9f41-464a-8647-65631a429a3c
1551,Keyboard,Accessories,Cindy Jordan,West,15,1266.43,18996.45,2024-02-22,674b7837-74bb-43d0-8a95-eaa2814052ab
1552,Keyboard,Accessories,Lisa Kirk,South,7,410.92,2876.44,2025-01-21,a90ad355-1b88-4d48-b5a7-df77e10a909e
1553,Keyboard,Accessories,Anthony Stevens,North,14,1092.03,15288.42,2023-12-29,f0382eab-3742-4f32-99e7-5ca4ba7d0bde
1554,Laptop,Electronics,Jason Barrera,North,1,384.88,384.88,2023-11-11,f47966b5-bcfd-4a00-bd0c-78624a463d76
1555,Camera,Electronics,Robert Johnson,West,20,1465.53,29310.6,2023-05-01,0701991f-42d8-4bd2-8874-32fc4f53f26e
1556,Keyboard,Accessories,Jack Perry,East,13,1619.05,21047.65,2024-05-27,d4b79e33-2745-4f1c-b8e1-6915a34ebc88
1557,Smartphone,Electronics,Amanda Mueller,South,1,422.06,422.06,2024-04-23,5da3c1b7-5911-4017-a6f3-943b34b956de
1558,Laptop,Electronics,James Noble,South,1,458.0,458.0,2024-04-09,4b34813b-d97c-4c36-8f28-ba5d1eb102fa
1559,Headphones,Accessories,Stephanie Munoz,South,14,1692.07,23688.98,2025-04-04,c73a90c1-e543-49c4-a774-573aba6b3e1f
1560,Tablet,Electronics,Megan Hopkins,North,10,1550.96,15509.6,2024-04-06,4050dc29-75f8-4029-bc18-d2d12ed3668c
1561,Headphones,Accessories,Jeffrey Davis,West,1,277.09,277.09,2024-12-18,20b4514b-1d0f-4130-9418-79e933080e92
1562,Headphones,Accessories,Ashley Thomas,West,16,969.4,15510.4,2024-11-27,376d7f66-324a-4d18-9c59-bf152000f4a4
1563,Camera,Electronics,John Lamb,South,7,624.92,4374.44,2024-05-09,855f60b0-4b82-4929-8c17-9a189db78c55
1564,Printer,Electronics,Nathaniel Crosby,East,1,250.19,250.19,2023-08-22,7bb7c431-1f43-420f-ab0d-20dbf7bf93a6
1565,Printer,Electronics,Tammy Klein,West,19,1211.89,23025.91,2025-03-18,71c15009-3306-407a-9347-6b59c0e35c54
1566,Tablet,Electronics,Margaret Wilson,North,16,829.38,13270.08,2024-03-29,b01475d4-4ebe-4b22-bf4d-2235fc0a786a
